Value1;Labels
40.414665994427224;0
40.21895164868987;0
39.35467346195665;0
38.150362781028015;0
36.50645450930347;0
34.42891987309107;0
32.128441383138586;0
29.97515801661899;0
27.92347996332325;0
25.93440422684887;0
24.343315500467735;0
23.54160769172681;0
23.070793427174237;0
23.6754915206077;0
24.703411099661093;0
26.24351173819326;0
28.233640408227956;0
30.25151145736267;0
32.50839881008885;0
35.083633190768566;0
37.29364271861881;0
38.93635256757102;0
40.10413480526633;0
41.16279586501225;0
41.68012365403344;0
41.68863847637322;0
40.92687148227817;0
39.406461421146574;0
37.66761471547399;0
35.73306530124852;0
33.369207379738356;0
31.32157757389726;0
29.094377367413266;0
27.336310561613256;0
26.231863145043175;0
25.634183881644347;0
25.243960867498636;0
25.91886591412326;0
26.768416057076493;0
28.404358635856028;0
30.283219825562888;0
32.40728223750338;0
34.783160772399015;0
37.22203653273217;0
39.38796250331132;0
41.29427597826909;0
42.837425309339864;0
43.77640800488322;0
44.115145468821744;0
44.02442272265491;0
43.33446457041581;0
41.97836854255212;0
40.585382496538905;0
38.516497625439406;0
36.27873663686752;0
34.16019624690814;0
31.753421024014212;0
30.100356430477298;0
28.837593972731973;0
27.78777201319322;0
27.499981007823724;0
27.98511720923044;0
28.621539894814305;0
30.137427067606538;0
31.919439862279656;0
33.98611165333731;0
36.399688209457054;0
38.749511509257;0
40.87083969666549;0
42.90321106829087;0
44.537981650518816;0
45.60186371963686;0
46.04302838202663;0
45.91985529860592;0
45.31183871706708;0
44.12393151561087;0
42.39643485096083;0
40.272094265942926;0
38.225005320550395;0
36.091358716221045;0
33.740784197520604;0
31.75908759376689;0
29.890217165412828;0
29.240174679097905;0
28.933584033314148;0
29.286237090341608;0
30.146562070395138;0
31.479601967364815;0
33.11626116598937;0
35.60900604889819;0
37.890295568862506;0
40.036265369789035;0
41.82912736691681;0
43.84909735536921;0
45.390016615961066;0
46.580461682311224;0
46.838342529024494;0
46.48581468233981;0
45.931226400881556;0
44.76173300885968;0
42.99181794248124;0
41.05558362490396;0
38.94177651903809;0
36.830575708189684;0
34.6134676174875;0
32.842285520790746;0
31.634231857064535;0
30.546856121206307;0
30.09086639974002;0
29.991238540192864;0
30.759441928387886;0
32.48477024644361;0
34.3051091757333;0
36.271651186604586;0
38.772796813277516;0
41.23445389223744;0
43.63858677372497;0
45.47139950040845;0
46.78369318624375;0
47.427463834073215;0
47.50379074994477;0
47.08463858955514;0
46.09881851565124;0
44.68264103690928;0
43.029580057265434;0
40.90089366306658;0
38.90681442911186;0
37.0810299886383;0
34.84128933645708;0
32.99753606123262;0
31.61991346914778;0
30.569009514180635;0
30.153979028407498;0
30.26319454581827;0
30.86316276655743;0
32.41845035459134;0
34.28955933754152;0
36.30993541758047;0
38.68763432592718;0
41.051278755234634;0
42.98435769646309;0
44.74236989246904;0
45.814447629036486;0
46.50119346159329;0
46.60179721625053;0
46.17196248983364;0
45.07563717972789;0
43.84905566906758;0
41.81941787613263;0
39.710910493234145;0
37.48654100246098;0
35.221680814795015;0
32.90896333658256;0
30.954364665944226;0
29.514095212689668;0
28.76786366253423;0
28.510355191881725;0
28.795332005489566;0
29.502343941198358;0
30.757580330880312;0
32.51903059859173;0
34.61368766816321;0
36.57078630486299;0
38.76227195331871;0
40.58572952180347;0
42.51875954419185;0
43.999672403169434;0
44.980032841198124;0
45.025913284560204;0
44.85738132875413;0
43.66650935843718;0
42.375756548351795;0
40.443030323243974;0
38.404745964301675;0
35.86627013692092;0
33.78729561373583;0
31.76462003356996;0
29.78530399277524;0
28.100797742390863;0
27.092359734423358;0
26.73661290050769;0
26.92009581680341;0
27.491768379990475;0
28.528220501463025;0
30.489665635527405;0
32.675785658260736;0
34.653966421200494;0
36.77444723484158;0
38.990778429397096;0
40.68868361570226;0
41.94158570950844;0
42.89630226433215;0
43.18014997878856;0
42.891186203886775;0
42.00621114745459;0
40.36056884304962;0
38.71040465534727;0
36.460330776223344;0
34.18611602059153;0
31.81122371507012;0
29.76258985682782;0
27.55675707461175;0
26.348147398866235;0
24.861140818235857;0
24.77051948307833;0
24.72538824098434;0
25.309818620340007;0
26.633647441043507;0
28.46877822861795;0
30.42696557810814;0
33.0218746162384;0
35.065097681541666;0
37.19779374107706;0
38.963175815308176;0
40.116772171351016;0
40.86413325801099;0
41.066701785968;0
40.339215245942306;0
39.47419555720611;0
38.021427448965;0
36.39231810363792;0
34.417566352380554;0
32.120226225263515;0
29.820248044377703;0
27.910803894507488;0
25.918000294903013;0
24.386402127773614;0
23.232851153336938;0
22.731563148820268;0
23.194965426226346;0
23.885680208906265;0
25.27324374763779;0
27.261143423822396;0
29.494432126911036;0
31.94172112273301;0
34.3769651064049;0
36.077978075794064;0
37.793252849529026;0
39.048448891046775;0
39.63581632375361;0
39.89997434429009;0
39.57552272169801;0
38.513529582660155;0
37.34928517821118;0
35.62862586717578;0
33.516035524694324;0
31.240349379736916;0
28.862723076976685;0
26.541328820531355;0
24.96754241387521;0
23.520115825432594;0
22.65114012942682;0
22.277359513266177;0
22.63470659563178;0
23.409099075780542;0
24.93591464983957;0
26.75262219250597;0
28.88252688813781;0
30.978241453470996;0
33.101127747163076;0
35.2014094246796;0
37.14100358178849;0
38.41950474075557;0
39.017371813375576;0
39.30401195164999;0
39.08857455538095;0
38.44645793991035;0
37.182010510389446;0
35.431169779202556;0
33.42772145261826;0
31.086703451947322;0
28.892439570889852;0
26.79991821712676;0
25.19429978948874;0
23.614588711768533;0
22.87920106335392;0
22.43615496757176;0
23.270748795660033;0
24.254136265546865;0
25.820434076231447;0
27.4110097646202;0
29.679486219932894;0
31.84366196950129;0
34.36461830419252;0
36.01476678331419;0
37.679225429437025;0
39.084556191892375;0
40.108500058410684;0
40.36912914706807;0
39.930446316229805;0
38.797901300990176;0
37.83237870124094;0
36.36897678102781;0
34.208360704314074;0
32.00041269170582;0
29.91036156007813;0
28.098419736988067;0
26.549143267791028;0
25.170215414100362;0
24.206535888523593;0
24.05140200444154;0
24.61086739438987;0
25.392912714540465;0
26.89877574036718;0
28.699266999400056;0
30.893917461987783;0
32.97404062486264;0
35.314929396504716;0
37.07475293261908;0
39.062635730007436;0
40.50183314890357;0
41.390968289982844;0
41.47874995283335;0
41.5811618963192;0
40.89745863928853;0
40.02731536741249;0
38.58270351005625;0
36.505408426949614;0
34.59518043750792;0
32.5406354325682;0
30.539729775503794;0
28.427389334653835;0
27.08256647442375;0
26.035086366895605;0
25.734246455513606;0
26.097395327812137;0
27.28490743349249;0
28.611100744647615;0
30.813401279166076;0
32.840655777318645;0
35.185329638797825;0
37.56483637883051;0
39.686940421083015;0
41.37016738385788;0
42.86108386940356;0
43.891386295077865;0
44.49554614806102;0
44.360835133348715;0
43.64458364278273;0
42.09708070439768;0
40.541461574525265;0
38.50236936745409;0
36.18671255407835;0
33.696526650770586;0
31.62386899637371;0
29.941039984927244;0
28.95320989632516;0
28.15545265286436;0
27.854754750787784;0
28.407043022486555;0
29.56209543423828;0
31.083380291191155;0
32.76565631388611;0
34.619706065928725;0
36.914957966413965;0
39.357800169831215;0
41.52678762692105;0
43.25174113375613;0
44.6052886707644;0
45.556496174927915;0
46.260901068347465;0
45.92987233266796;0
45.28092218974555;0
44.00678167394513;0
42.43106041721113;0
40.28091380133081;0
38.25743073149932;0
36.10589135249083;0
33.86733783772762;0
32.15941601576277;0
30.482827786023204;0
29.481968121785307;0
29.395332126749906;0
29.892851665573488;0
30.541437486814704;0
32.193693590208596;0
33.81939454255798;0
36.28713511168744;0
38.796549594503425;0
41.26164889799378;0
43.2200276802335;0
45.37264033106072;0
46.90407800026889;0
47.83958239343418;0
48.251985584174946;0
47.91010522368862;0
47.21085014453668;0
45.69703177801571;0
43.8589999441842;0
41.63718130504114;0
39.407623497365286;0
37.154978235723874;0
35.16944688743449;0
33.09811456549153;0
31.692365957288402;0
30.821906749659664;0
30.35003566887464;0
30.840621482892743;0
31.590786861663286;0
32.88594713953322;0
34.78843735141177;0
37.09926714006531;0
39.516424546379035;0
41.759720568375144;0
43.54770540404005;0
45.22240194178718;0
46.5949845942039;0
47.43807298991897;0
47.66008229286521;0
47.12016707672474;0
46.79753914656733;0
45.66261495617187;0
43.89536876436052;0
41.816652216997625;0
39.36773167577253;0
37.0181443706633;0
34.91156584844167;0
32.5953660805884;0
30.908782063264216;0
30.042942684729326;0
29.609282452079302;0
30.074711839922607;0
30.872175821351284;0
32.274766858471565;0
34.14777382300298;0
36.259690607084224;0
38.42687134249243;0
40.62429004554332;0
42.6740184420394;0
44.49338000421831;0
45.78105314605732;0
46.57672076813023;0
46.92806757384164;0
46.72764773230176;0
46.10154283369529;0
44.53312773607826;0
42.56946226497347;0
40.52290479261035;0
38.33624706185412;0
35.91276850309305;0
33.499741391419846;0
31.534677031811686;0
30.076016095455156;0
29.34466964970793;0
28.80332013062819;0
28.918251902404677;0
30.019606817645396;0
31.444903057561003;0
33.15082444001218;0
35.19089000449883;0
37.361337936481476;0
39.401669064188006;0
41.57770304060942;0
43.26234948672247;0
44.53855626410752;0
45.08697499848852;0
45.40252072517123;0
44.98196775841119;0
44.3977414719553;0
42.72032648110921;0
40.73689329637102;0
38.57346510687611;0
36.53592316119965;0
34.03828988487621;0
31.889796134757596;0
29.866659826060612;0
28.48790508227899;0
27.418303675745744;0
27.11083041478464;0
27.110181177312988;0
28.047184436411484;0
29.254985912273394;0
30.864548457242712;0
32.805513393565676;0
35.05795081235557;0
37.213112814908;0
39.11157904035514;0
40.735922388723516;0
42.05729608794488;0
42.94334753453985;0
43.23367753116185;0
42.95958301719087;0
42.02001618047373;0
40.88278233512283;0
39.03507758023417;0
37.05657864541484;0
34.591343173147735;0
32.45981463111271;0
30.22553307270105;0
28.259931778350076;0
26.838088835739285;0
25.942546696167298;0
25.55074237465159;0
25.83095629922929;0
26.23188723202089;0
27.384014868730908;0
29.215681720975557;0
31.094360555266288;0
33.155800517896154;0
35.12808683754633;0
37.09112224495008;0
39.10665535916217;0
40.366578486708846;0
41.130970191844504;0
41.51138275062946;0
41.12031572601013;0
40.30080845260051;0
38.80943428688561;0
36.969008111381534;0
34.939218932903145;0
32.74777550277519;0
30.19099732522889;0
28.188701840457043;0
26.51346089380858;0
25.071260834744038;0
23.92191817170664;0
23.69153155111942;0
23.738517996989486;0
24.522951221913488;0
25.68383848229567;0
27.147492739419572;0
29.480853065331438;0
31.670365765630432;0
33.734060869805084;0
35.6289590340802;0
37.49125318322174;0
38.89142355710001;0
39.85071172307423;0
40.182847438428226;0
39.88183194750827;0
38.99486965350283;0
37.88938700217665;0
36.03323917764373;0
34.09236126991776;0
31.819449622097657;0
29.35558767786496;0
27.344819807861114;0
25.516886058373444;0
24.23136370420923;0
23.288604234652755;0
22.92789732703405;0
23.18028632222313;0
24.02862113200419;0
25.388340083592027;0
27.454039861803327;0
29.439251961030376;0
31.63205401224646;0
33.97431828093802;0
36.05318955739612;0
37.597970604065026;0
39.01605695018406;0
39.645049951175785;0
39.77440698429423;0
39.561402369991555;0
38.68276952525274;0
37.19685013803616;0
35.62535711408048;0
33.50609841497513;0
31.298092836880333;0
29.339339073369608;0
27.30672066198879;0
25.557141616541877;0
24.308711593212102;0
23.604570328100635;0
23.464030323721314;0
23.7717597488691;0
24.429485787559774;0
25.811667843928063;0
27.555777126614213;0
29.734978663229484;0
31.774862140810907;0
33.99382422582126;0
36.30508202072893;0
38.22574961381969;0
39.66099559721222;0
40.4523041666841;0
40.62430743779554;0
40.415322134464176;0
39.58685821705144;0
38.113965112300164;0
36.478909616579124;0
34.54306344391125;0
32.67500651421608;0
30.39361055263824;0
28.481886964084996;0
26.774541987627256;0
25.301914957433198;0
24.47145580606515;0
24.14613647784231;0
24.481850449849524;0
25.81394909733651;0
27.244327951140807;0
29.19619867343839;0
31.47868923789179;0
33.682185821479294;0
36.04071502645817;0
38.09206917662959;0
39.714131084305954;0
41.35860864291834;0
41.94347674112692;0
42.40158032834905;0
42.197461937403716;0
